sample_index,bucket,source_name,uid
41332,easy_high,nq,nq:41332
14882,medium_high,nq,nq:14882
94068,medium_mid,nq,nq:94068
54256,medium_high,hotpot,hotpot:54256
153666,medium_mid,nq,nq:153666
152430,medium_mid,nq,nq:152430
48638,medium_low,hotpot,hotpot:48638
99370,easy_high,nq,nq:99370
53908,medium_mid,hotpot,hotpot:53908
102656,medium_high,hotpot,hotpot:102656
82634,hard,hotpot,hotpot:82634
102644,easy_high,nq,nq:102644
67736,medium_mid,hotpot,hotpot:67736
12398,medium_mid,hotpot,hotpot:12398
32468,medium_low,hotpot,hotpot:32468
38498,medium_high,nq,nq:38498
111052,medium_high,nq,nq:111052
35778,easy_high,hotpot,hotpot:35778
92426,hard,nq,nq:92426
100636,easy_high,nq,nq:100636
1742,medium_high,nq,nq:1742
31854,easy_high,hotpot,hotpot:31854
90200,hard,nq,nq:90200
46164,hard,hotpot,hotpot:46164
116646,easy_high,hotpot,hotpot:116646
84830,easy_high,hotpot,hotpot:84830
95072,easy_high,nq,nq:95072
125750,medium_low,nq,nq:125750
173680,medium_low,hotpot,hotpot:173680
4540,medium_low,nq,nq:4540
44372,medium_mid,hotpot,hotpot:44372
28264,medium_high,nq,nq:28264
39608,hard,nq,nq:39608
129456,medium_mid,nq,nq:129456
48440,medium_high,nq,nq:48440
93412,hard,nq,nq:93412
118822,medium_high,hotpot,hotpot:118822
50698,medium_high,nq,nq:50698
111010,hard,hotpot,hotpot:111010
139360,medium_mid,nq,nq:139360
15148,easy_high,hotpot,hotpot:15148
134376,easy_high,nq,nq:134376
49106,medium_high,nq,nq:49106
121678,easy_high,nq,nq:121678
166282,easy_high,hotpot,hotpot:166282
90552,medium_mid,nq,nq:90552
157380,hard,hotpot,hotpot:157380
155400,medium_low,hotpot,hotpot:155400
98706,hard,nq,nq:98706
99586,easy_high,nq,nq:99586
68994,easy_high,hotpot,hotpot:68994
24606,medium_low,hotpot,hotpot:24606
44814,medium_high,hotpot,hotpot:44814
163900,hard,hotpot,hotpot:163900
30644,medium_mid,nq,nq:30644
40396,medium_high,nq,nq:40396
149998,medium_low,hotpot,hotpot:149998
35826,easy_high,nq,nq:35826
161496,medium_low,hotpot,hotpot:161496
120006,medium_high,hotpot,hotpot:120006
167318,medium_mid,hotpot,hotpot:167318
68662,medium_low,hotpot,hotpot:68662
61610,medium_mid,hotpot,hotpot:61610
48050,medium_mid,hotpot,hotpot:48050
171374,medium_low,hotpot,hotpot:171374
122840,hard,nq,nq:122840
166390,hard,hotpot,hotpot:166390
58724,easy_high,nq,nq:58724
70782,medium_mid,nq,nq:70782
71368,medium_low,hotpot,hotpot:71368
17144,medium_mid,nq,nq:17144
89626,hard,nq,nq:89626
80866,hard,hotpot,hotpot:80866
96960,medium_low,nq,nq:96960
103208,medium_high,hotpot,hotpot:103208
84038,easy_high,nq,nq:84038
126816,easy_high,hotpot,hotpot:126816
136278,easy_high,hotpot,hotpot:136278
30658,hard,nq,nq:30658
22318,medium_high,nq,nq:22318
137622,medium_mid,nq,nq:137622
157594,medium_high,hotpot,hotpot:157594
141638,easy_high,nq,nq:141638
69564,medium_high,hotpot,hotpot:69564
75272,easy_high,nq,nq:75272
118080,medium_low,hotpot,hotpot:118080
63852,medium_low,nq,nq:63852
96652,easy_high,hotpot,hotpot:96652
152918,medium_high,nq,nq:152918
26246,easy_high,nq,nq:26246
81332,easy_high,nq,nq:81332
46616,medium_mid,nq,nq:46616
162822,medium_high,hotpot,hotpot:162822
132544,medium_mid,nq,nq:132544
18156,medium_high,hotpot,hotpot:18156
82402,hard,hotpot,hotpot:82402
108304,hard,hotpot,hotpot:108304
175464,medium_high,hotpot,hotpot:175464
180338,easy_high,hotpot,hotpot:180338
144244,medium_mid,hotpot,hotpot:144244
6236,medium_mid,hotpot,hotpot:6236
2184,easy_high,nq,nq:2184
48742,medium_high,nq,nq:48742
148438,easy_high,nq,nq:148438
63044,medium_mid,hotpot,hotpot:63044
155074,easy_high,nq,nq:155074
74724,medium_low,nq,nq:74724
102674,hard,hotpot,hotpot:102674
4014,hard,nq,nq:4014
58594,medium_low,hotpot,hotpot:58594
16042,hard,hotpot,hotpot:16042
122396,easy_high,hotpot,hotpot:122396
4922,medium_mid,nq,nq:4922
70910,medium_mid,hotpot,hotpot:70910
99606,medium_low,hotpot,hotpot:99606
30972,medium_high,hotpot,hotpot:30972
114216,medium_low,nq,nq:114216
147330,medium_low,hotpot,hotpot:147330
145468,medium_mid,hotpot,hotpot:145468
126250,medium_low,hotpot,hotpot:126250
42212,medium_mid,nq,nq:42212
28440,easy_high,nq,nq:28440
149612,easy_high,nq,nq:149612
176532,hard,hotpot,hotpot:176532
136810,easy_high,hotpot,hotpot:136810
69150,medium_high,nq,nq:69150
157394,easy_high,hotpot,hotpot:157394
74056,medium_mid,nq,nq:74056
105356,medium_mid,hotpot,hotpot:105356
80612,medium_high,nq,nq:80612
165250,medium_mid,hotpot,hotpot:165250
69396,medium_high,hotpot,hotpot:69396
82180,easy_high,nq,nq:82180
9242,easy_high,nq,nq:9242
39876,easy_high,hotpot,hotpot:39876
119316,medium_mid,hotpot,hotpot:119316
96764,medium_high,hotpot,hotpot:96764
40782,medium_mid,nq,nq:40782
67022,medium_high,nq,nq:67022
130684,hard,hotpot,hotpot:130684
121902,easy_high,hotpot,hotpot:121902
159436,medium_high,hotpot,hotpot:159436
107004,medium_high,nq,nq:107004
77454,easy_high,nq,nq:77454
101738,medium_low,nq,nq:101738
69400,easy_high,hotpot,hotpot:69400
92770,easy_high,hotpot,hotpot:92770
110178,easy_high,hotpot,hotpot:110178
71350,medium_high,nq,nq:71350
116812,medium_mid,hotpot,hotpot:116812
26924,hard,nq,nq:26924
107898,medium_high,hotpot,hotpot:107898
100412,medium_mid,hotpot,hotpot:100412
20286,easy_high,hotpot,hotpot:20286
117066,medium_low,hotpot,hotpot:117066
38756,medium_low,nq,nq:38756
116790,medium_high,nq,nq:116790
62794,medium_mid,nq,nq:62794
174888,medium_low,hotpot,hotpot:174888
151242,medium_high,hotpot,hotpot:151242
165408,easy_high,hotpot,hotpot:165408
129470,medium_mid,nq,nq:129470
171144,hard,hotpot,hotpot:171144
148680,medium_high,nq,nq:148680
95614,medium_high,nq,nq:95614
104556,medium_low,nq,nq:104556
56306,medium_mid,nq,nq:56306
87728,medium_mid,nq,nq:87728
38066,medium_high,hotpot,hotpot:38066
74188,medium_high,hotpot,hotpot:74188
50266,hard,hotpot,hotpot:50266
155168,medium_low,nq,nq:155168
28788,easy_high,nq,nq:28788
67870,medium_high,nq,nq:67870
132164,medium_low,hotpot,hotpot:132164
54978,hard,hotpot,hotpot:54978
61108,medium_high,nq,nq:61108
56084,easy_high,nq,nq:56084
36674,hard,nq,nq:36674
15170,easy_high,nq,nq:15170
134860,medium_high,nq,nq:134860
76522,medium_mid,hotpot,hotpot:76522
104356,medium_low,hotpot,hotpot:104356
101446,easy_high,hotpot,hotpot:101446
14630,easy_high,hotpot,hotpot:14630
139336,medium_mid,hotpot,hotpot:139336
72344,medium_high,nq,nq:72344
77414,easy_high,hotpot,hotpot:77414
160722,medium_mid,hotpot,hotpot:160722
76988,medium_high,hotpot,hotpot:76988
113218,medium_low,nq,nq:113218
110386,easy_high,nq,nq:110386
66372,medium_high,hotpot,hotpot:66372
37296,medium_high,hotpot,hotpot:37296
66924,hard,nq,nq:66924
85554,easy_high,nq,nq:85554
164864,medium_high,hotpot,hotpot:164864
32032,easy_high,nq,nq:32032
106096,medium_mid,hotpot,hotpot:106096
43658,medium_low,hotpot,hotpot:43658
67568,medium_high,nq,nq:67568
98322,medium_high,hotpot,hotpot:98322
134184,medium_low,nq,nq:134184
8198,hard,hotpot,hotpot:8198
110192,medium_high,nq,nq:110192
12770,easy_high,hotpot,hotpot:12770
24794,medium_mid,nq,nq:24794
91118,medium_mid,nq,nq:91118
154572,medium_high,nq,nq:154572
3442,medium_low,hotpot,hotpot:3442
131440,medium_high,nq,nq:131440
148560,medium_mid,nq,nq:148560
5282,easy_high,nq,nq:5282
153744,medium_low,nq,nq:153744
10400,medium_mid,nq,nq:10400
147916,easy_high,nq,nq:147916
164452,easy_high,hotpot,hotpot:164452
120458,medium_mid,hotpot,hotpot:120458
156538,medium_high,hotpot,hotpot:156538
146338,medium_low,nq,nq:146338
60240,medium_high,hotpot,hotpot:60240
150556,easy_high,nq,nq:150556
99330,medium_low,hotpot,hotpot:99330
86860,medium_mid,hotpot,hotpot:86860
155024,easy_high,hotpot,hotpot:155024
94094,medium_high,nq,nq:94094
128996,hard,nq,nq:128996
149812,hard,nq,nq:149812
146596,medium_low,nq,nq:146596
12292,easy_high,nq,nq:12292
175992,medium_low,hotpot,hotpot:175992
27762,easy_high,nq,nq:27762
4608,medium_high,hotpot,hotpot:4608
89400,easy_high,hotpot,hotpot:89400
92458,medium_mid,hotpot,hotpot:92458
119566,medium_high,nq,nq:119566
63182,medium_mid,hotpot,hotpot:63182
149094,medium_mid,hotpot,hotpot:149094
178196,easy_high,hotpot,hotpot:178196
105248,medium_low,nq,nq:105248
44224,medium_high,nq,nq:44224
166598,medium_mid,hotpot,hotpot:166598
102918,medium_high,nq,nq:102918
4966,easy_high,hotpot,hotpot:4966
123114,medium_low,hotpot,hotpot:123114
74002,medium_mid,hotpot,hotpot:74002
89604,hard,hotpot,hotpot:89604
105638,hard,hotpot,hotpot:105638
174964,easy_high,hotpot,hotpot:174964
96194,medium_mid,nq,nq:96194
132494,medium_mid,nq,nq:132494
9646,easy_high,hotpot,hotpot:9646
15346,medium_high,nq,nq:15346
96392,medium_high,nq,nq:96392
104654,medium_mid,nq,nq:104654
113812,easy_high,hotpot,hotpot:113812
144576,easy_high,nq,nq:144576
119474,medium_high,hotpot,hotpot:119474
45208,easy_high,nq,nq:45208
88988,medium_mid,nq,nq:88988
158478,medium_low,hotpot,hotpot:158478
54736,medium_mid,hotpot,hotpot:54736
98566,easy_high,hotpot,hotpot:98566
71270,easy_high,nq,nq:71270
116594,hard,nq,nq:116594
177756,medium_mid,hotpot,hotpot:177756
45194,medium_mid,hotpot,hotpot:45194
