sample_index,bucket,source_name,uid
9752,easy_high,nq,nq:9752
75020,medium_mid,nq,nq:75020
147716,hard,hotpot,hotpot:147716
37752,easy_high,nq,nq:37752
83402,easy_high,nq,nq:83402
20792,easy_high,hotpot,hotpot:20792
100412,medium_mid,hotpot,hotpot:100412
69340,medium_high,nq,nq:69340
63448,medium_high,nq,nq:63448
133320,easy_high,hotpot,hotpot:133320
74476,hard,hotpot,hotpot:74476
125366,medium_high,hotpot,hotpot:125366
16762,medium_mid,nq,nq:16762
54140,medium_high,hotpot,hotpot:54140
157728,medium_low,nq,nq:157728
37264,medium_high,hotpot,hotpot:37264
145022,hard,hotpot,hotpot:145022
165362,medium_high,hotpot,hotpot:165362
155338,medium_mid,hotpot,hotpot:155338
135644,medium_high,hotpot,hotpot:135644
150312,hard,hotpot,hotpot:150312
7990,hard,hotpot,hotpot:7990
15958,easy_high,hotpot,hotpot:15958
130716,easy_high,hotpot,hotpot:130716
22538,medium_low,hotpot,hotpot:22538
50062,easy_high,nq,nq:50062
115086,medium_high,nq,nq:115086
111790,medium_mid,nq,nq:111790
158080,medium_high,nq,nq:158080
28922,medium_high,nq,nq:28922
99818,medium_mid,nq,nq:99818
165962,hard,hotpot,hotpot:165962
123776,medium_high,hotpot,hotpot:123776
103214,medium_low,nq,nq:103214
148798,medium_high,nq,nq:148798
85712,medium_mid,hotpot,hotpot:85712
39330,medium_mid,hotpot,hotpot:39330
126602,easy_high,nq,nq:126602
143478,medium_mid,hotpot,hotpot:143478
56632,hard,nq,nq:56632
88854,medium_low,nq,nq:88854
75832,medium_high,nq,nq:75832
109308,easy_high,hotpot,hotpot:109308
9014,hard,hotpot,hotpot:9014
135984,medium_high,nq,nq:135984
142278,easy_high,nq,nq:142278
96668,easy_high,hotpot,hotpot:96668
15346,medium_high,nq,nq:15346
53438,medium_mid,hotpot,hotpot:53438
111078,easy_high,hotpot,hotpot:111078
133756,medium_mid,nq,nq:133756
105202,medium_low,nq,nq:105202
175888,medium_low,hotpot,hotpot:175888
39550,easy_high,hotpot,hotpot:39550
85426,medium_low,hotpot,hotpot:85426
61994,medium_high,hotpot,hotpot:61994
145718,medium_high,hotpot,hotpot:145718
29394,medium_mid,nq,nq:29394
66826,easy_high,nq,nq:66826
125238,easy_high,nq,nq:125238
55642,medium_high,nq,nq:55642
113206,medium_mid,hotpot,hotpot:113206
123114,medium_low,hotpot,hotpot:123114
168098,medium_high,hotpot,hotpot:168098
123210,medium_high,hotpot,hotpot:123210
137740,medium_low,hotpot,hotpot:137740
55024,medium_mid,hotpot,hotpot:55024
54048,easy_high,hotpot,hotpot:54048
76420,medium_high,nq,nq:76420
107026,easy_high,hotpot,hotpot:107026
87750,medium_mid,hotpot,hotpot:87750
40160,medium_high,nq,nq:40160
89256,easy_high,nq,nq:89256
140234,medium_high,hotpot,hotpot:140234
98374,hard,hotpot,hotpot:98374
80158,easy_high,nq,nq:80158
136796,medium_mid,hotpot,hotpot:136796
37086,medium_mid,nq,nq:37086
152918,medium_high,nq,nq:152918
101968,medium_high,hotpot,hotpot:101968
112672,medium_low,hotpot,hotpot:112672
129022,hard,nq,nq:129022
9282,medium_mid,nq,nq:9282
9486,medium_mid,nq,nq:9486
17710,medium_mid,nq,nq:17710
134272,medium_low,hotpot,hotpot:134272
61626,medium_low,nq,nq:61626
95584,medium_high,nq,nq:95584
96386,medium_low,nq,nq:96386
116046,medium_mid,nq,nq:116046
50674,medium_mid,nq,nq:50674
133638,easy_high,nq,nq:133638
37282,hard,hotpot,hotpot:37282
154106,hard,hotpot,hotpot:154106
156096,medium_low,nq,nq:156096
5622,hard,nq,nq:5622
89316,medium_high,hotpot,hotpot:89316
49782,medium_high,nq,nq:49782
53766,hard,nq,nq:53766
32360,hard,hotpot,hotpot:32360
76168,easy_high,hotpot,hotpot:76168
154818,easy_high,nq,nq:154818
176580,easy_high,hotpot,hotpot:176580
144170,medium_mid,hotpot,hotpot:144170
21558,medium_mid,nq,nq:21558
104962,easy_high,nq,nq:104962
129906,easy_high,hotpot,hotpot:129906
98728,medium_mid,hotpot,hotpot:98728
130134,medium_mid,nq,nq:130134
22734,medium_low,hotpot,hotpot:22734
120566,medium_low,hotpot,hotpot:120566
37526,easy_high,nq,nq:37526
128558,medium_low,hotpot,hotpot:128558
125694,medium_mid,nq,nq:125694
18100,medium_mid,nq,nq:18100
60648,medium_mid,hotpot,hotpot:60648
155666,medium_mid,nq,nq:155666
89046,medium_high,nq,nq:89046
3844,easy_high,hotpot,hotpot:3844
177144,hard,hotpot,hotpot:177144
79684,medium_mid,nq,nq:79684
32126,easy_high,hotpot,hotpot:32126
144672,easy_high,hotpot,hotpot:144672
97116,easy_high,nq,nq:97116
146186,medium_mid,hotpot,hotpot:146186
79398,easy_high,nq,nq:79398
154420,easy_high,nq,nq:154420
91428,medium_mid,nq,nq:91428
108536,easy_high,nq,nq:108536
130946,easy_high,nq,nq:130946
28498,easy_high,nq,nq:28498
92138,medium_mid,hotpot,hotpot:92138
126436,medium_high,hotpot,hotpot:126436
93184,medium_mid,nq,nq:93184
147058,easy_high,nq,nq:147058
5700,medium_mid,nq,nq:5700
122840,medium_high,hotpot,hotpot:122840
47400,medium_high,nq,nq:47400
136214,medium_mid,nq,nq:136214
61988,medium_high,hotpot,hotpot:61988
116108,medium_high,nq,nq:116108
119920,medium_high,hotpot,hotpot:119920
13516,medium_low,hotpot,hotpot:13516
177750,easy_high,hotpot,hotpot:177750
137018,easy_high,hotpot,hotpot:137018
33716,easy_high,nq,nq:33716
144688,medium_low,hotpot,hotpot:144688
165334,medium_high,hotpot,hotpot:165334
43140,medium_mid,nq,nq:43140
148252,medium_mid,nq,nq:148252
49288,medium_high,nq,nq:49288
57020,medium_low,nq,nq:57020
16036,easy_high,nq,nq:16036
137428,medium_low,nq,nq:137428
37296,medium_high,hotpot,hotpot:37296
89880,medium_low,hotpot,hotpot:89880
88362,easy_high,nq,nq:88362
155432,easy_high,nq,nq:155432
118822,medium_high,hotpot,hotpot:118822
18420,hard,hotpot,hotpot:18420
87946,medium_low,hotpot,hotpot:87946
49106,medium_high,nq,nq:49106
95208,medium_mid,hotpot,hotpot:95208
140448,easy_high,hotpot,hotpot:140448
22394,easy_high,hotpot,hotpot:22394
113376,easy_high,nq,nq:113376
8146,medium_high,hotpot,hotpot:8146
149500,medium_low,nq,nq:149500
86226,medium_low,hotpot,hotpot:86226
858,medium_low,hotpot,hotpot:858
39394,easy_high,hotpot,hotpot:39394
107004,medium_high,nq,nq:107004
138206,medium_low,nq,nq:138206
169482,easy_high,hotpot,hotpot:169482
51764,easy_high,hotpot,hotpot:51764
137016,medium_mid,nq,nq:137016
178430,medium_high,hotpot,hotpot:178430
112862,medium_mid,hotpot,hotpot:112862
14084,medium_high,hotpot,hotpot:14084
42808,medium_mid,nq,nq:42808
88554,medium_mid,hotpot,hotpot:88554
48696,easy_high,hotpot,hotpot:48696
54506,easy_high,nq,nq:54506
99716,medium_low,hotpot,hotpot:99716
128950,easy_high,hotpot,hotpot:128950
98834,hard,hotpot,hotpot:98834
110076,medium_mid,nq,nq:110076
108122,easy_high,nq,nq:108122
4028,medium_mid,hotpot,hotpot:4028
38122,medium_low,hotpot,hotpot:38122
153430,medium_mid,hotpot,hotpot:153430
137798,medium_high,nq,nq:137798
115440,easy_high,hotpot,hotpot:115440
42222,easy_high,nq,nq:42222
44626,easy_high,hotpot,hotpot:44626
35192,easy_high,hotpot,hotpot:35192
39842,medium_mid,nq,nq:39842
1796,hard,nq,nq:1796
33058,easy_high,hotpot,hotpot:33058
71516,medium_mid,hotpot,hotpot:71516
172590,hard,hotpot,hotpot:172590
113654,easy_high,nq,nq:113654
103294,medium_low,hotpot,hotpot:103294
147280,medium_mid,hotpot,hotpot:147280
165780,medium_mid,hotpot,hotpot:165780
49626,medium_high,hotpot,hotpot:49626
103690,medium_low,nq,nq:103690
53356,medium_mid,hotpot,hotpot:53356
113960,medium_mid,nq,nq:113960
6306,medium_low,hotpot,hotpot:6306
82048,medium_high,hotpot,hotpot:82048
12132,medium_high,hotpot,hotpot:12132
88604,medium_high,hotpot,hotpot:88604
128364,medium_mid,hotpot,hotpot:128364
26148,medium_high,hotpot,hotpot:26148
65028,medium_mid,nq,nq:65028
21932,medium_mid,hotpot,hotpot:21932
99706,medium_low,nq,nq:99706
109536,easy_high,hotpot,hotpot:109536
69776,medium_low,nq,nq:69776
77002,medium_mid,hotpot,hotpot:77002
57366,medium_low,nq,nq:57366
109128,medium_mid,nq,nq:109128
105032,easy_high,nq,nq:105032
50318,easy_high,nq,nq:50318
108198,medium_mid,nq,nq:108198
105330,medium_mid,nq,nq:105330
94710,medium_high,nq,nq:94710
117954,hard,hotpot,hotpot:117954
16426,medium_high,nq,nq:16426
4938,medium_low,hotpot,hotpot:4938
95912,medium_low,nq,nq:95912
17796,hard,hotpot,hotpot:17796
100826,medium_low,nq,nq:100826
57088,medium_mid,nq,nq:57088
166788,medium_mid,hotpot,hotpot:166788
31348,easy_high,nq,nq:31348
112,hard,nq,nq:112
44068,medium_low,hotpot,hotpot:44068
131542,easy_high,nq,nq:131542
3924,medium_low,nq,nq:3924
24168,easy_high,nq,nq:24168
12928,medium_low,nq,nq:12928
121412,easy_high,hotpot,hotpot:121412
103074,medium_mid,hotpot,hotpot:103074
32740,easy_high,hotpot,hotpot:32740
74994,medium_mid,nq,nq:74994
38706,medium_low,nq,nq:38706
24204,medium_high,hotpot,hotpot:24204
14882,medium_high,nq,nq:14882
66006,medium_high,hotpot,hotpot:66006
104262,medium_low,hotpot,hotpot:104262
102918,medium_high,nq,nq:102918
46034,medium_low,nq,nq:46034
84742,easy_high,nq,nq:84742
179678,medium_high,hotpot,hotpot:179678
102148,medium_mid,nq,nq:102148
24886,medium_mid,hotpot,hotpot:24886
65848,easy_high,hotpot,hotpot:65848
118966,easy_high,nq,nq:118966
82408,hard,nq,nq:82408
144656,medium_high,nq,nq:144656
17600,medium_high,nq,nq:17600
150738,medium_mid,nq,nq:150738
66546,easy_high,hotpot,hotpot:66546
102374,medium_mid,hotpot,hotpot:102374
31864,medium_low,nq,nq:31864
94152,medium_mid,nq,nq:94152
104212,hard,hotpot,hotpot:104212
154654,medium_low,hotpot,hotpot:154654
84610,medium_mid,hotpot,hotpot:84610
84994,medium_low,nq,nq:84994
73772,hard,hotpot,hotpot:73772
127308,medium_mid,nq,nq:127308
62178,medium_low,hotpot,hotpot:62178
144008,medium_high,nq,nq:144008
90846,hard,nq,nq:90846
162746,easy_high,hotpot,hotpot:162746
44052,medium_high,nq,nq:44052
168486,hard,hotpot,hotpot:168486
174668,medium_high,hotpot,hotpot:174668
173686,easy_high,hotpot,hotpot:173686
145376,easy_high,nq,nq:145376
102486,medium_mid,hotpot,hotpot:102486
123338,medium_low,nq,nq:123338
103010,hard,hotpot,hotpot:103010
75304,hard,nq,nq:75304
10748,medium_mid,hotpot,hotpot:10748
27246,medium_low,nq,nq:27246
109876,medium_mid,nq,nq:109876
30632,easy_high,nq,nq:30632
22936,easy_high,hotpot,hotpot:22936
8538,easy_high,nq,nq:8538
13610,easy_high,hotpot,hotpot:13610
133084,easy_high,hotpot,hotpot:133084
39574,hard,hotpot,hotpot:39574
61108,medium_high,nq,nq:61108
101744,medium_mid,nq,nq:101744
63178,easy_high,nq,nq:63178
33966,medium_high,hotpot,hotpot:33966
143316,hard,hotpot,hotpot:143316
58174,easy_high,hotpot,hotpot:58174
99966,easy_high,hotpot,hotpot:99966
131734,easy_high,nq,nq:131734
47710,easy_high,hotpot,hotpot:47710
113104,easy_high,hotpot,hotpot:113104
116156,medium_low,hotpot,hotpot:116156
75382,medium_mid,nq,nq:75382
109368,medium_low,hotpot,hotpot:109368
83860,medium_low,hotpot,hotpot:83860
84688,hard,hotpot,hotpot:84688
24204,medium_high,nq,nq:24204
93808,medium_high,hotpot,hotpot:93808
145334,medium_mid,nq,nq:145334
57024,medium_high,hotpot,hotpot:57024
140914,medium_high,nq,nq:140914
76898,medium_low,nq,nq:76898
98244,easy_high,nq,nq:98244
88670,medium_mid,nq,nq:88670
40994,easy_high,hotpot,hotpot:40994
110088,medium_mid,hotpot,hotpot:110088
25690,easy_high,nq,nq:25690
157394,easy_high,hotpot,hotpot:157394
15418,medium_low,hotpot,hotpot:15418
12270,easy_high,nq,nq:12270
97470,medium_high,nq,nq:97470
109284,medium_mid,hotpot,hotpot:109284
63852,medium_low,nq,nq:63852
2564,easy_high,hotpot,hotpot:2564
22760,easy_high,nq,nq:22760
102342,medium_mid,nq,nq:102342
172306,easy_high,hotpot,hotpot:172306
141928,medium_low,nq,nq:141928
58416,medium_low,nq,nq:58416
61260,medium_high,nq,nq:61260
134684,medium_mid,nq,nq:134684
94414,medium_mid,nq,nq:94414
104670,medium_high,nq,nq:104670
98188,medium_high,hotpot,hotpot:98188
22676,medium_mid,hotpot,hotpot:22676
20964,medium_mid,nq,nq:20964
103534,medium_mid,nq,nq:103534
163306,easy_high,hotpot,hotpot:163306
73818,medium_high,hotpot,hotpot:73818
165428,medium_high,hotpot,hotpot:165428
18044,medium_mid,nq,nq:18044
44656,medium_mid,nq,nq:44656
152886,medium_high,nq,nq:152886
33556,medium_mid,hotpot,hotpot:33556
30972,medium_high,hotpot,hotpot:30972
174066,medium_mid,hotpot,hotpot:174066
3448,medium_low,nq,nq:3448
15198,easy_high,nq,nq:15198
18454,easy_high,nq,nq:18454
69016,medium_high,nq,nq:69016
169186,hard,hotpot,hotpot:169186
101882,medium_mid,hotpot,hotpot:101882
139646,medium_mid,nq,nq:139646
74840,medium_high,hotpot,hotpot:74840
24478,medium_high,nq,nq:24478
136764,medium_high,nq,nq:136764
79586,medium_high,hotpot,hotpot:79586
149650,medium_high,nq,nq:149650
81412,medium_low,hotpot,hotpot:81412
146030,easy_high,hotpot,hotpot:146030
125636,medium_mid,nq,nq:125636
125806,medium_high,hotpot,hotpot:125806
160780,easy_high,hotpot,hotpot:160780
102790,medium_high,hotpot,hotpot:102790
43336,medium_low,nq,nq:43336
74078,medium_high,nq,nq:74078
146174,hard,hotpot,hotpot:146174
58426,medium_high,hotpot,hotpot:58426
9944,easy_high,nq,nq:9944
171374,medium_low,hotpot,hotpot:171374
74404,easy_high,hotpot,hotpot:74404
116048,medium_high,hotpot,hotpot:116048
98706,hard,nq,nq:98706
49018,medium_high,hotpot,hotpot:49018
52860,medium_mid,nq,nq:52860
134200,medium_mid,hotpot,hotpot:134200
139392,easy_high,nq,nq:139392
69450,medium_high,hotpot,hotpot:69450
88310,hard,nq,nq:88310
69858,medium_high,nq,nq:69858
1152,medium_high,nq,nq:1152
15238,hard,hotpot,hotpot:15238
106328,easy_high,nq,nq:106328
127920,medium_high,hotpot,hotpot:127920
102732,easy_high,hotpot,hotpot:102732
124536,easy_high,hotpot,hotpot:124536
44482,easy_high,nq,nq:44482
155292,medium_low,nq,nq:155292
95206,easy_high,hotpot,hotpot:95206
128592,medium_high,nq,nq:128592
157380,hard,hotpot,hotpot:157380
155038,medium_mid,hotpot,hotpot:155038
69564,medium_high,hotpot,hotpot:69564
134068,medium_mid,nq,nq:134068
27004,medium_high,nq,nq:27004
91144,medium_low,hotpot,hotpot:91144
103098,medium_high,hotpot,hotpot:103098
48742,medium_high,nq,nq:48742
175146,easy_high,hotpot,hotpot:175146
8120,hard,hotpot,hotpot:8120
62270,medium_high,nq,nq:62270
43728,easy_high,nq,nq:43728
26886,hard,nq,nq:26886
116952,medium_low,nq,nq:116952
12442,easy_high,nq,nq:12442
138048,medium_mid,nq,nq:138048
124504,medium_high,nq,nq:124504
59624,hard,nq,nq:59624
130736,easy_high,hotpot,hotpot:130736
134722,medium_low,hotpot,hotpot:134722
161662,medium_high,hotpot,hotpot:161662
69396,medium_high,hotpot,hotpot:69396
122454,hard,nq,nq:122454
52302,medium_high,hotpot,hotpot:52302
143488,medium_mid,nq,nq:143488
83036,medium_high,hotpot,hotpot:83036
17084,easy_high,nq,nq:17084
18186,medium_mid,nq,nq:18186
133328,medium_mid,nq,nq:133328
112018,medium_mid,nq,nq:112018
101604,medium_high,nq,nq:101604
67870,medium_high,nq,nq:67870
83302,medium_high,nq,nq:83302
39158,medium_low,hotpot,hotpot:39158
113312,medium_low,hotpot,hotpot:113312
148472,medium_low,hotpot,hotpot:148472
86390,medium_mid,nq,nq:86390
1832,medium_high,hotpot,hotpot:1832
120000,medium_mid,hotpot,hotpot:120000
158250,easy_high,nq,nq:158250
140210,medium_mid,nq,nq:140210
80630,medium_low,nq,nq:80630
103876,medium_high,nq,nq:103876
48406,medium_high,nq,nq:48406
98818,medium_low,nq,nq:98818
6134,medium_mid,hotpot,hotpot:6134
103430,medium_low,nq,nq:103430
75370,easy_high,hotpot,hotpot:75370
10028,medium_high,hotpot,hotpot:10028
119426,medium_high,hotpot,hotpot:119426
153568,medium_high,nq,nq:153568
157052,easy_high,hotpot,hotpot:157052
152754,medium_low,hotpot,hotpot:152754
116556,medium_mid,hotpot,hotpot:116556
136756,medium_mid,hotpot,hotpot:136756
75538,easy_high,nq,nq:75538
87274,easy_high,nq,nq:87274
7056,medium_high,nq,nq:7056
12870,medium_high,hotpot,hotpot:12870
167752,easy_high,hotpot,hotpot:167752
167384,medium_mid,hotpot,hotpot:167384
135686,easy_high,hotpot,hotpot:135686
104814,medium_high,nq,nq:104814
151736,easy_high,nq,nq:151736
84372,easy_high,nq,nq:84372
51854,medium_mid,hotpot,hotpot:51854
149968,medium_high,nq,nq:149968
167012,medium_low,hotpot,hotpot:167012
107436,medium_low,hotpot,hotpot:107436
119224,medium_mid,hotpot,hotpot:119224
123534,medium_high,hotpot,hotpot:123534
125514,medium_mid,hotpot,hotpot:125514
94110,medium_mid,nq,nq:94110
47238,medium_high,nq,nq:47238
66710,medium_mid,hotpot,hotpot:66710
57996,hard,hotpot,hotpot:57996
79488,medium_mid,nq,nq:79488
148680,medium_high,nq,nq:148680
87188,medium_mid,hotpot,hotpot:87188
45794,medium_low,nq,nq:45794
140436,medium_low,nq,nq:140436
148458,medium_high,nq,nq:148458
61956,medium_low,nq,nq:61956
71322,medium_high,nq,nq:71322
110544,easy_high,nq,nq:110544
115902,medium_low,hotpot,hotpot:115902
87444,easy_high,hotpot,hotpot:87444
49132,easy_high,nq,nq:49132
125682,easy_high,hotpot,hotpot:125682
55184,medium_low,hotpot,hotpot:55184
70232,medium_mid,nq,nq:70232
130234,medium_low,hotpot,hotpot:130234
54752,medium_high,hotpot,hotpot:54752
41878,easy_high,nq,nq:41878
2764,easy_high,hotpot,hotpot:2764
67136,hard,hotpot,hotpot:67136
150938,medium_mid,hotpot,hotpot:150938
98982,medium_mid,nq,nq:98982
91188,medium_high,hotpot,hotpot:91188
155958,medium_mid,hotpot,hotpot:155958
102546,medium_low,hotpot,hotpot:102546
121488,medium_low,hotpot,hotpot:121488
43590,hard,hotpot,hotpot:43590
4930,easy_high,hotpot,hotpot:4930
65296,medium_mid,hotpot,hotpot:65296
75148,easy_high,nq,nq:75148
55176,easy_high,hotpot,hotpot:55176
11034,medium_high,hotpot,hotpot:11034
96992,medium_high,hotpot,hotpot:96992
47302,easy_high,hotpot,hotpot:47302
100462,medium_high,hotpot,hotpot:100462
145358,medium_low,hotpot,hotpot:145358
90010,medium_mid,hotpot,hotpot:90010
115228,medium_mid,hotpot,hotpot:115228
61934,medium_low,hotpot,hotpot:61934
61174,easy_high,nq,nq:61174
177088,easy_high,hotpot,hotpot:177088
22692,medium_high,nq,nq:22692
68130,medium_high,nq,nq:68130
39652,medium_low,nq,nq:39652
148766,easy_high,hotpot,hotpot:148766
129480,medium_high,nq,nq:129480
43446,easy_high,hotpot,hotpot:43446
34260,medium_mid,nq,nq:34260
91588,medium_low,hotpot,hotpot:91588
65940,medium_mid,nq,nq:65940
18294,easy_high,hotpot,hotpot:18294
86860,medium_mid,hotpot,hotpot:86860
62220,easy_high,nq,nq:62220
55356,easy_high,nq,nq:55356
120674,hard,hotpot,hotpot:120674
95738,medium_low,hotpot,hotpot:95738
86690,easy_high,nq,nq:86690
136968,medium_mid,nq,nq:136968
151084,medium_mid,nq,nq:151084
87580,medium_low,nq,nq:87580
95438,medium_mid,hotpot,hotpot:95438
155266,easy_high,hotpot,hotpot:155266
77956,easy_high,nq,nq:77956
93686,medium_high,nq,nq:93686
101670,medium_mid,nq,nq:101670
119754,medium_mid,nq,nq:119754
65188,easy_high,nq,nq:65188
58552,easy_high,hotpot,hotpot:58552
66702,medium_high,hotpot,hotpot:66702
105212,medium_low,hotpot,hotpot:105212
90060,medium_high,nq,nq:90060
75620,medium_mid,hotpot,hotpot:75620
84114,hard,hotpot,hotpot:84114
77322,medium_high,hotpot,hotpot:77322
118560,easy_high,nq,nq:118560
116474,easy_high,hotpot,hotpot:116474
1360,hard,hotpot,hotpot:1360
128868,hard,hotpot,hotpot:128868
109464,hard,nq,nq:109464
49532,medium_low,nq,nq:49532
147788,easy_high,nq,nq:147788
16660,medium_mid,nq,nq:16660
4540,medium_low,nq,nq:4540
28754,medium_high,hotpot,hotpot:28754
144772,medium_high,nq,nq:144772
140252,medium_high,nq,nq:140252
55178,medium_low,hotpot,hotpot:55178
114540,hard,nq,nq:114540
124070,easy_high,hotpot,hotpot:124070
55478,medium_mid,hotpot,hotpot:55478
98274,medium_mid,nq,nq:98274
96960,medium_low,nq,nq:96960
171010,medium_mid,hotpot,hotpot:171010
66686,medium_high,nq,nq:66686
57986,medium_high,nq,nq:57986
79152,medium_mid,hotpot,hotpot:79152
73932,medium_mid,nq,nq:73932
15972,medium_mid,nq,nq:15972
80488,easy_high,nq,nq:80488
145904,medium_mid,nq,nq:145904
57788,easy_high,nq,nq:57788
131794,hard,nq,nq:131794
44742,medium_high,nq,nq:44742
13608,easy_high,hotpot,hotpot:13608
84526,medium_mid,nq,nq:84526
13564,medium_mid,nq,nq:13564
28574,easy_high,hotpot,hotpot:28574
107428,medium_high,hotpot,hotpot:107428
6310,medium_high,nq,nq:6310
33608,medium_high,nq,nq:33608
139368,medium_mid,nq,nq:139368
6574,medium_high,nq,nq:6574
16044,medium_low,nq,nq:16044
12934,easy_high,hotpot,hotpot:12934
132122,medium_high,nq,nq:132122
70672,hard,hotpot,hotpot:70672
139184,medium_mid,hotpot,hotpot:139184
140474,medium_mid,nq,nq:140474
180636,easy_high,hotpot,hotpot:180636
116344,medium_mid,hotpot,hotpot:116344
13760,hard,hotpot,hotpot:13760
84510,medium_low,nq,nq:84510
90312,medium_low,nq,nq:90312
65452,medium_mid,nq,nq:65452
80390,easy_high,nq,nq:80390
104698,easy_high,nq,nq:104698
171790,medium_high,hotpot,hotpot:171790
64292,medium_mid,nq,nq:64292
160208,easy_high,hotpot,hotpot:160208
44424,easy_high,nq,nq:44424
1016,medium_high,hotpot,hotpot:1016
103208,medium_high,hotpot,hotpot:103208
119720,medium_mid,hotpot,hotpot:119720
32490,medium_high,hotpot,hotpot:32490
69732,easy_high,nq,nq:69732
178380,medium_high,hotpot,hotpot:178380
148596,medium_high,hotpot,hotpot:148596
89740,medium_mid,hotpot,hotpot:89740
75762,medium_mid,hotpot,hotpot:75762
75050,medium_mid,nq,nq:75050
126936,medium_low,nq,nq:126936
35866,hard,nq,nq:35866
75800,medium_low,hotpot,hotpot:75800
55926,medium_high,hotpot,hotpot:55926
95534,medium_mid,hotpot,hotpot:95534
130600,medium_high,nq,nq:130600
46314,hard,nq,nq:46314
175530,easy_high,hotpot,hotpot:175530
7842,easy_high,nq,nq:7842
56840,easy_high,nq,nq:56840
22700,medium_high,hotpot,hotpot:22700
164946,medium_high,hotpot,hotpot:164946
54836,easy_high,nq,nq:54836
71270,medium_high,hotpot,hotpot:71270
29704,medium_high,nq,nq:29704
109214,medium_mid,hotpot,hotpot:109214
171362,medium_low,hotpot,hotpot:171362
143888,medium_mid,nq,nq:143888
16354,medium_low,hotpot,hotpot:16354
146782,easy_high,hotpot,hotpot:146782
98998,medium_low,nq,nq:98998
157990,easy_high,hotpot,hotpot:157990
43436,easy_high,hotpot,hotpot:43436
89654,medium_low,hotpot,hotpot:89654
80324,medium_mid,hotpot,hotpot:80324
145696,medium_high,hotpot,hotpot:145696
99548,easy_high,nq,nq:99548
75508,easy_high,nq,nq:75508
72270,medium_high,nq,nq:72270
175140,medium_mid,hotpot,hotpot:175140
123732,easy_high,nq,nq:123732
170154,medium_mid,hotpot,hotpot:170154
69000,easy_high,nq,nq:69000
66532,medium_high,nq,nq:66532
2032,medium_mid,hotpot,hotpot:2032
62324,hard,nq,nq:62324
93588,medium_low,nq,nq:93588
134630,hard,nq,nq:134630
123186,easy_high,nq,nq:123186
116794,medium_high,hotpot,hotpot:116794
105390,easy_high,hotpot,hotpot:105390
119234,medium_mid,hotpot,hotpot:119234
5694,easy_high,nq,nq:5694
37144,medium_low,hotpot,hotpot:37144
100652,medium_high,nq,nq:100652
173582,medium_high,hotpot,hotpot:173582
98806,medium_high,hotpot,hotpot:98806
25068,medium_mid,hotpot,hotpot:25068
117746,medium_low,nq,nq:117746
108236,medium_high,nq,nq:108236
94156,easy_high,nq,nq:94156
125750,medium_low,nq,nq:125750
143102,medium_high,hotpot,hotpot:143102
40138,hard,nq,nq:40138
107690,medium_low,nq,nq:107690
174852,easy_high,hotpot,hotpot:174852
86236,medium_low,hotpot,hotpot:86236
650,medium_high,nq,nq:650
86012,medium_low,hotpot,hotpot:86012
101276,easy_high,nq,nq:101276
156552,medium_mid,nq,nq:156552
154198,easy_high,nq,nq:154198
110546,hard,hotpot,hotpot:110546
135574,medium_low,hotpot,hotpot:135574
26872,easy_high,hotpot,hotpot:26872
169794,medium_high,hotpot,hotpot:169794
27284,easy_high,hotpot,hotpot:27284
137880,hard,nq,nq:137880
149966,medium_high,nq,nq:149966
51076,medium_mid,nq,nq:51076
46132,hard,hotpot,hotpot:46132
179386,medium_high,hotpot,hotpot:179386
24484,hard,hotpot,hotpot:24484
113218,medium_low,nq,nq:113218
120098,hard,hotpot,hotpot:120098
11954,easy_high,nq,nq:11954
62346,medium_high,hotpot,hotpot:62346
31704,easy_high,nq,nq:31704
77706,hard,nq,nq:77706
93702,medium_high,hotpot,hotpot:93702
45312,easy_high,hotpot,hotpot:45312
139536,medium_high,nq,nq:139536
139336,medium_mid,hotpot,hotpot:139336
21852,hard,hotpot,hotpot:21852
125892,medium_mid,nq,nq:125892
134774,medium_high,nq,nq:134774
115448,hard,hotpot,hotpot:115448
27614,medium_mid,nq,nq:27614
49926,easy_high,hotpot,hotpot:49926
158354,medium_mid,hotpot,hotpot:158354
133188,medium_high,nq,nq:133188
40722,easy_high,hotpot,hotpot:40722
146188,hard,nq,nq:146188
27802,medium_low,nq,nq:27802
54132,hard,nq,nq:54132
113460,easy_high,hotpot,hotpot:113460
130346,medium_mid,nq,nq:130346
70766,easy_high,hotpot,hotpot:70766
173608,easy_high,hotpot,hotpot:173608
177132,medium_mid,hotpot,hotpot:177132
147986,hard,hotpot,hotpot:147986
99882,easy_high,nq,nq:99882
48426,easy_high,nq,nq:48426
32216,medium_low,nq,nq:32216
97326,hard,nq,nq:97326
116912,medium_low,nq,nq:116912
154942,medium_high,nq,nq:154942
74824,hard,nq,nq:74824
113612,hard,nq,nq:113612
129186,medium_low,hotpot,hotpot:129186
137236,hard,nq,nq:137236
67902,easy_high,nq,nq:67902
154366,medium_high,hotpot,hotpot:154366
47846,medium_high,hotpot,hotpot:47846
77842,easy_high,nq,nq:77842
39128,easy_high,nq,nq:39128
50136,easy_high,nq,nq:50136
139430,medium_high,nq,nq:139430
2496,medium_high,hotpot,hotpot:2496
95520,medium_low,hotpot,hotpot:95520
72548,medium_high,hotpot,hotpot:72548
26704,easy_high,hotpot,hotpot:26704
1742,medium_high,nq,nq:1742
